pair_id,partition,peak_id,match_bin_index,match_bin_low_kev,positive_label,positive_source,positive_hdf5,positive_row,positive_event_id,positive_energy_kev,positive_qc_status,negative_label,negative_source,negative_hdf5,negative_row,negative_event_id,negative_energy_kev,negative_qc_status,source_weight
cs662_train_00004248,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,64589,84664,661.7271728515625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_184819_thr10_1.h5,60379,63544,661.6847534179688,PASS,1.0
cs662_train_00004249,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,42419,43568,663.0914306640625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204120_thr10_1.h5,32298,39154,663.1051025390625,WARN,1.0
cs662_train_00004250,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,64474,86151,660.76611328125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_202859_thr10_1.h5,37835,45630,660.882080078125,WARN,1.0
cs662_train_00004251,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,53579,55039,663.0707397460938,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_110806_thr10_1.h5,30501,36724,663.466552734375,PASS,1.0
cs662_train_00004252,train,cs137_662kev,1325,662.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,52141,68055,662.690185546875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132052_thr10_1.h5,46575,49492,662.544677734375,PASS,1.0
cs662_train_00004253,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,70727,92556,661.244384765625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132847_thr10_1.h5,41040,43805,661.47998046875,WARN,1.0
cs662_train_00004254,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,1276,1711,661.5437622070312,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_121240_thr10_1.h5,67543,72207,661.52880859375,PASS,1.0
cs662_train_00004255,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,8487,10907,661.8389892578125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_114840_thr10_1.h5,81365,86422,661.6532592773438,WARN,1.0
cs662_train_00004256,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,45042,60194,663.281494140625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,40530,42618,663.3936157226562,PASS,1.0
cs662_train_00004257,train,cs137_662kev,1325,662.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,10480,10764,662.58544921875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_212339_thr10_1.h5,23180,24700,662.7866821289062,WARN,1.0
cs662_train_00004258,train,cs137_662kev,1325,662.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,76157,99359,662.9930419921875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_114840_thr10_1.h5,69930,74280,662.5404052734375,WARN,1.0
cs662_train_00004259,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,55238,56931,660.6346435546875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_111211_thr10_1.h5,19061,22892,660.9010620117188,PASS,1.0
cs662_train_00004260,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,4047,4160,662.4722900390625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100549_thr10_1.h5,66339,79229,662.4779052734375,PASS,1.0
cs662_train_00004261,train,cs137_662kev,1325,662.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,46448,47718,662.8216552734375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100143_thr10_1.h5,60224,73694,662.5878295898438,PASS,1.0
cs662_train_00004262,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,41637,55544,660.6973876953125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_185308_thr10_1.h5,68645,72299,660.6105346679688,PASS,1.0
cs662_train_00004263,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,65305,86423,663.091796875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_113540_thr10_1.h5,37824,45775,663.3867797851562,PASS,1.0
cs662_train_00004264,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,72070,94712,660.9974975585938,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205015_thr10_1.h5,7519,8012,660.9358520507812,PASS,1.0
cs662_train_00004265,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,13795,18458,662.2796630859375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,13104,13763,662.3728637695312,PASS,1.0
cs662_train_00004266,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,87727,90413,661.83349609375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_223655_thr10_1.h5,36206,38776,661.9711303710938,WARN,1.0
cs662_train_00004267,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,9788,10091,662.198486328125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100549_thr10_1.h5,44577,53123,662.0520629882812,PASS,1.0
cs662_train_00004268,train,cs137_662kev,1320,660.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,8058,10391,660.4834594726562,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_202046_thr10_1.h5,11609,13952,660.0758666992188,WARN,1.0
cs662_train_00004269,train,cs137_662kev,1320,660.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,47925,64050,660.469970703125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_172138_thr10_1.h5,26041,27446,660.4658813476562,PASS,1.0
cs662_train_00004270,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,65191,67199,661.9149169921875,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_190027_thr10_1.h5,40225,54197,661.849853515625,WARN,1.0
cs662_train_00004271,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,53939,70497,661.4950561523438,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_202046_thr10_1.h5,35473,42589,661.1080932617188,WARN,1.0
cs662_train_00004272,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,22573,30177,661.4182739257812,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_112835_thr10_1.h5,15004,18033,661.2632446289062,WARN,1.0
cs662_train_00004273,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,64633,85546,660.822509765625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_173120_thr10_1.h5,53428,56236,660.7005004882812,PASS,1.0
cs662_train_00004274,train,cs137_662kev,1320,660.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,95518,98180,660.4697875976562,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205741_thr10_1.h5,25156,26917,660.4512939453125,WARN,1.0
cs662_train_00004275,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,37918,50600,661.990234375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_173120_thr10_1.h5,91581,96294,661.7993774414062,PASS,1.0
cs662_train_00004276,train,cs137_662kev,1325,662.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,75304,77391,662.5115966796875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_183845_thr10_1.h5,49610,52190,662.7232666015625,PASS,1.0
cs662_train_00004277,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,15851,21222,661.1936645507812,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115211_thr10_1.h5,6888,8573,661.3612060546875,PASS,1.0
cs662_train_00004278,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,53555,55000,663.0853271484375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132450_thr10_1.h5,25235,26793,663.2452392578125,PASS,1.0
cs662_train_00004279,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,69364,92709,662.3378295898438,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120853_thr10_1.h5,52055,62431,662.026123046875,PASS,1.0
cs662_train_00004280,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,43627,57288,661.4224243164062,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_184819_thr10_1.h5,26522,27914,661.0101928710938,PASS,1.0
cs662_train_00004281,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,63172,82815,661.87646484375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205358_thr10_1.h5,35286,37690,661.9576416015625,PASS,1.0
cs662_train_00004282,train,cs137_662kev,1320,660.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,30573,40615,660.422119140625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_202859_thr10_1.h5,47593,57329,660.4567260742188,WARN,1.0
cs662_train_00004283,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,8076,10412,661.2332153320312,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115211_thr10_1.h5,41826,51599,661.0545654296875,PASS,1.0
cs662_train_00004284,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,31031,32025,662.3424682617188,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_121240_thr10_1.h5,72774,77758,662.2224731445312,PASS,1.0
cs662_train_00004285,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,10298,13459,661.1856079101562,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205015_thr10_1.h5,47238,50422,661.4395141601562,PASS,1.0
cs662_train_00004286,train,cs137_662kev,1325,662.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,72999,95172,662.6167602539062,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115623_thr10_1.h5,10880,13697,662.6399536132812,PASS,1.0
cs662_train_00004287,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,65932,86562,663.0825805664062,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_210848_thr10_1.h5,420,456,663.1705932617188,PASS,1.0
cs662_train_00004288,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,33306,34220,660.757080078125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_182910_thr10_1.h5,47872,50344,660.7045288085938,WARN,1.0
cs662_train_00004289,train,cs137_662kev,1319,659.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,35319,47169,659.9682006835938,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_133245_thr10_1.h5,18880,20079,659.8483276367188,WARN,1.0
cs662_train_00004290,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,20383,21078,662.3955688476562,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_110806_thr10_1.h5,37530,45194,662.3995361328125,PASS,1.0
cs662_train_00004291,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,35721,46884,661.31396484375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205741_thr10_1.h5,39495,42208,661.0183715820312,WARN,1.0
cs662_train_00004292,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,68073,69960,663.1848754882812,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_224419_thr10_1.h5,44087,46937,663.1431274414062,PASS,1.0
cs662_train_00004293,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,48784,50119,663.3358154296875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_202859_thr10_1.h5,54425,65527,663.3772583007812,WARN,1.0
cs662_train_00004294,train,cs137_662kev,1325,662.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,88,94,662.7560424804688,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132450_thr10_1.h5,26235,27841,662.5594482421875,PASS,1.0
cs662_train_00004295,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,4706,6104,661.1981811523438,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_133642_thr10_1.h5,2616,2794,661.2747192382812,PASS,1.0
cs662_train_00004296,train,cs137_662kev,1327,663.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,6735,8720,663.5385131835938,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_224804_thr10_1.h5,84915,90888,663.5242919921875,PASS,1.0
cs662_train_00004297,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,683,708,662.1398315429688,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225526_thr10_1.h5,822,873,662.2854614257812,WARN,1.0
cs662_train_00004298,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,660,675,661.5101928710938,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120853_thr10_1.h5,58470,70072,661.677734375,PASS,1.0
cs662_train_00004299,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,5466,5638,663.2134399414062,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100549_thr10_1.h5,79754,95334,663.2047729492188,PASS,1.0
cs662_train_00004300,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,2795,3677,662.1498413085938,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_173609_thr10_1.h5,4546,4781,662.1505126953125,PASS,1.0
cs662_train_00004301,train,cs137_662kev,1319,659.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,48011,62715,659.8406982421875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204935_thr10_1.h5,66308,79879,659.9630737304688,PASS,1.0
cs662_train_00004302,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,31979,42479,661.915283203125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_202046_thr10_1.h5,23059,27664,661.708984375,WARN,1.0
cs662_train_00004303,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,45135,58930,661.862548828125,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225146_thr10_1.h5,62312,66895,661.6724853515625,WARN,1.0
cs662_train_00004304,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,29883,30695,661.2816772460938,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_140930_thr10_1.h5,32251,34000,661.3296508789062,PASS,1.0
cs662_train_00004305,train,cs137_662kev,1319,659.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,3498,4552,659.9041137695312,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115211_thr10_1.h5,78076,96260,659.8786010742188,PASS,1.0
cs662_train_00004306,train,cs137_662kev,1320,660.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,46002,60982,660.2792358398438,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_212339_thr10_1.h5,38607,41197,660.427978515625,WARN,1.0
cs662_train_00004307,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,66288,87039,663.4442749023438,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_212339_thr10_1.h5,12493,13339,663.2611694335938,WARN,1.0
cs662_train_00004308,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,16780,21758,661.4486083984375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_230248_thr10_1.h5,25364,26996,661.306640625,WARN,1.0
cs662_train_00004309,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,14355,14757,663.3506469726562,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_110806_thr10_1.h5,61498,74145,663.3868408203125,PASS,1.0
cs662_train_00004310,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,36657,47835,662.466796875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_173120_thr10_1.h5,17137,18016,662.11865234375,PASS,1.0
cs662_train_00004311,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,57502,75347,660.5823364257812,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_095727_thr10_1.h5,13824,17123,660.6842651367188,PASS,1.0
cs662_train_00004312,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,15397,15833,660.8761596679688,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225526_thr10_1.h5,10563,11352,660.6443481445312,WARN,1.0
cs662_train_00004313,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,22371,29147,661.085693359375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_183845_thr10_1.h5,94837,99854,661.1972045898438,PASS,1.0
cs662_train_00004314,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,8715,8965,663.1890258789062,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204528_thr10_1.h5,33101,39942,663.1760864257812,PASS,1.0
cs662_train_00004315,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,24671,32093,661.6319580078125,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_121240_thr10_1.h5,83570,89346,661.985595703125,PASS,1.0
cs662_train_00004316,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,48489,63610,661.7728881835938,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204935_thr10_1.h5,49893,60025,661.955810546875,PASS,1.0
cs662_train_00004317,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,49880,65142,660.5477905273438,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120445_thr10_1.h5,35561,42656,660.5535888671875,PASS,1.0
cs662_train_00004318,train,cs137_662kev,1320,660.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,74952,98456,660.3010864257812,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_190027_thr10_1.h5,60190,80940,660.1710815429688,WARN,1.0
cs662_train_00004319,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,9019,9289,663.2316284179688,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_185308_thr10_1.h5,40341,42490,663.0585327148438,PASS,1.0
cs662_train_00004320,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,69727,93194,660.5221557617188,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115623_thr10_1.h5,37696,47480,660.5586547851562,PASS,1.0
cs662_train_00004321,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,47301,62703,660.662841796875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132847_thr10_1.h5,74442,79518,660.7284545898438,WARN,1.0
cs662_train_00004322,train,cs137_662kev,1322,661.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,52940,54563,661.4705810546875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205358_thr10_1.h5,56944,60810,661.1343383789062,PASS,1.0
cs662_train_00004323,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,43734,58416,662.4412231445312,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205015_thr10_1.h5,77893,83253,662.4706420898438,PASS,1.0
cs662_train_00004324,train,cs137_662kev,1324,662.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,81682,84178,662.093017578125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204935_thr10_1.h5,18263,21907,662.0738525390625,PASS,1.0
cs662_train_00004325,train,cs137_662kev,1326,663.0,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,92422,95255,663.4192504882812,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_144429_thr10_1.h5,6948,7150,663.3524169921875,PASS,1.0
cs662_train_00004326,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,69579,91406,660.5398559570312,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_132847_thr10_1.h5,78537,83872,660.8050537109375,WARN,1.0
cs662_train_00004327,train,cs137_662kev,1327,663.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,17248,17706,663.5196533203125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_223655_thr10_1.h5,58905,63091,663.5237426757812,WARN,1.0
cs662_train_00004328,train,cs137_662kev,1321,660.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,37455,48887,660.6148681640625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_122929_thr10_1.h5,50897,54178,660.5419311523438,WARN,1.0
cs662_train_00004329,train,cs137_662kev,1323,661.5,1,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,20356,26442,661.609619140625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_172138_thr10_1.h5,32851,34600,661.7660522460938,PASS,1.0
